,sigma,function,mae_nn_train,mae_nn_test,mae_mdl_train,mae_mdl_test,rmse_nn_train,rmse_nn_test,rmse_mdl_train,rmse_mdl_test,n,r
91,0.16,7,0.03068859454369387,0.18121389742944913,0.022597630098659553,0.018894401648851034,0.043119133347972814,0.18717912075636395,0.03002427609221047,0.023715763826759224,7,1
92,0.16,7,0.031257967304535825,0.10683834304374361,0.025729806485122478,0.027199367722904374,0.0360876896805623,0.11967341504264378,0.03172156075350979,0.03111991349954804,7,2
93,0.18,7,0.020456504619783922,0.06004187122048664,0.021355878667491706,0.015548557084555756,0.02307817866681984,0.06622271178698651,0.029355565451670975,0.020728171604693143,7,0
94,0.18,7,0.037381444809299724,0.0759494016143738,0.026295912850604408,0.045527195683381184,0.04764077145820142,0.09291890625755049,0.03839445589952489,0.0497111759309802,7,1
95,0.18,7,0.058785426927349844,0.2547940648769645,0.07892557636322639,0.20769838789707523,0.06890044830181015,0.26548332489903426,0.08898166531197889,0.20860322817503518,7,2
96,0.2,7,0.02777607538922529,0.006249276295944443,0.0779151644774961,0.23957908426434033,0.028817925753980317,0.008300416088542107,0.09550229274356775,0.24036394090408356,7,0
97,0.2,7,0.07753733758576645,0.23093820388520092,0.046270712152287986,0.09370939409945724,0.08944308414492873,0.2517996595388323,0.05076983288107839,0.09655246514934347,7,1
98,0.2,7,0.010602883588539285,0.007922287337947378,0.08059237613828853,0.19557395262870664,0.012790441560299749,0.008610938050453435,0.08940796394549809,0.1965346214202919,7,2
99,0.0,8,0.009262886372616104,0.02086723327608167,6.152485928131076e-17,2.220446049250313e-16,0.01817793640739684,0.026008256654684373,1.3808224523606804e-16,3.527512106249417e-16,8,0
100,0.0,8,0.028012301400097184,0.1027050366977552,6.152485928131076e-17,2.220446049250313e-16,0.040353001244016175,0.10881493283224761,1.3808224523606804e-16,3.527512106249417e-16,8,1
101,0.0,8,0.009854386375353002,0.03657623503843686,6.152485928131076e-17,2.220446049250313e-16,0.01932298579995611,0.042851892564725734,1.3808224523606804e-16,3.527512106249417e-16,8,2
102,0.02,8,0.014517141967413804,0.029575384446462075,3.5191229524588383e-06,5.730663943783637e-06,0.026919594397807983,0.03141769422999936,3.7506929870509194e-06,5.7362101529449735e-06,8,0
103,0.02,8,0.023221896375610805,0.07634795407282095,0.006126975525622753,0.009977383058542587,0.036716872551097984,0.07979806738834523,0.006530150962748461,0.009987039296167007,8,1
104,0.02,8,0.011872949791811303,0.01790729740190062,0.001773371429125809,0.0028878205861066195,0.021588923826027596,0.01849691162152532,0.001890065187430188,0.002890615455425847,8,2
105,0.04,8,0.019960412410372476,0.009121981776408803,0.005857477970952864,0.009538523734714375,0.030767254962596007,0.009782520493829138,0.006242919569587868,0.009547755238729716,8,0
106,0.04,8,0.017219397328223692,0.008726454558065972,0.0024366400618250203,0.0039679106226142465,0.023592083384638574,0.009550872858679133,0.0025969791096857966,0.003971750816743197,8,1
107,0.04,8,0.013298857083154264,0.01536385741402628,0.0033552941869818614,0.005463879403079168,0.02823277361381156,0.017987617891044055,0.003576083742099949,0.005469167414730918,8,2
108,0.06,8,0.022834749228416665,0.0889888536715217,0.0012049445628330101,0.0019621742273025302,0.03703289600949186,0.09396149704410277,0.0012842339363258728,0.0019640732443581606,8,0
109,0.06,8,0.022610372039233176,0.08495545860782905,0.002165361370070173,0.0035261508323328273,0.03861289383291062,0.09021187646056948,0.0023078493746757998,0.0035295634857446553,8,1
110,0.06,8,0.020952032477130195,0.06397733857706582,0.004528655402135107,0.007374622193001768,0.03506299024911698,0.06855871161159899,0.00482665604106574,0.007381759445712946,8,2
111,0.08,8,0.01953456961223018,0.025523943242405235,0.0029211277407648756,0.004756867448003294,0.035112836605637326,0.027807783416944756,0.003113347694779313,0.004761471204535096,8,0
