,sigma,function,mae_nn_interp.,mae_nn_extrap.,mae_mdl_interp.,mae_mdl_extrap.,rmse_nn_interp.,rmse_nn_extrap.,rmse_mdl_interp.,rmse_mdl_extrap.,n,r
538,0.12,leaky_ReLU,0.01954416826495815,0.7164812885914412,0.02021101570981541,0.6404043044549081,0.025877683703141606,0.7218634633533083,0.02697406569077581,0.8993248322407347,8,2
539,0.12,leaky_ReLU,0.016043932108614496,1.0527462717745197,0.021461551667750916,0.1609344106575406,0.02206881851112474,1.0669359645948415,0.02508916243355413,0.176710581729106,9,2
540,0.14,leaky_ReLU,0.013404047409076964,0.4231015324318975,0.022202186290824273,0.37793560141059385,0.019368231687174022,0.47224418000231916,0.031134646905476075,0.39056739530219753,0,0
541,0.14,leaky_ReLU,0.012497382388037236,0.4230970654543946,0.024578464607675567,0.30701141040056623,0.01729315401833635,0.46309922614033744,0.029267812829889744,0.32354307486550465,1,0
542,0.14,leaky_ReLU,0.009925335477933303,0.13926901335090092,0.013903521328128714,0.08183871921490722,0.012722127894654793,0.16482680781304898,0.01732129152799456,0.09696167371872139,2,0
543,0.14,leaky_ReLU,0.01918954099837469,0.11989845744549632,0.005737828150286087,0.35660886787306934,0.023065938079904518,0.12504979379830525,0.00829854595676188,0.46037220423699926,3,0
544,0.14,leaky_ReLU,0.017620819812641512,0.0522756119574411,0.014113290729867079,0.06084921727442953,0.022242727999416026,0.059494843224228704,0.019467209190821174,0.0690717433889873,4,0
545,0.14,leaky_ReLU,0.013810193680421369,0.1528910327005885,0.00927720337832889,0.15192449353356163,0.017552946701618156,0.17214798755708396,0.010708825228328075,0.1730989620525169,5,0
546,0.14,leaky_ReLU,0.011743886686085427,0.08607828420360149,0.013429370384714536,0.092469216209883,0.016183950668312748,0.09680433219963967,0.018037915150352413,0.1014442361919381,6,0
547,0.14,leaky_ReLU,0.021154292860955996,0.24636487763875317,0.025611221080738978,0.02947631128226766,0.029319943503639517,0.2759553230889206,0.03158030010440134,0.03324604555824818,7,0
548,0.14,leaky_ReLU,0.022333412962204785,0.9050468187434894,0.02107999404888851,0.07288887939393153,0.029672462991108196,1.0556632144985574,0.02779663507674766,0.09278177457392915,8,0
549,0.14,leaky_ReLU,0.019224643932421216,0.20602080452089933,0.021844898810696543,0.07722964206629206,0.024698582000165947,0.2602394348289601,0.025814981630060078,0.08382434459450072,9,0
550,0.14,leaky_ReLU,0.007364805734094945,0.039248808417700086,0.013118098469868215,0.07748490714557557,0.008460722496110037,0.04816330742622079,0.015754047664108567,0.09724786648166671,0,1
551,0.14,leaky_ReLU,0.014499019318770939,0.12927118297754248,0.0239864272327,0.31109996600196754,0.01789759726383043,0.13769198296054097,0.02939519229547723,0.3274252647913811,1,1
552,0.14,leaky_ReLU,0.017220818397466323,0.23837653770446718,0.012248833871124905,0.06117461735788008,0.02150228002089899,0.2623972247110218,0.01586412158473695,0.0881864628332374,2,1
553,0.14,leaky_ReLU,0.010638001241401152,0.25377053871802197,0.008762916254381132,0.3207167148922004,0.012335171311631614,0.27410326451293554,0.011658931084106221,0.34384870600366096,3,1
554,0.14,leaky_ReLU,0.004607382983385525,0.2229861516059455,0.014231081421626343,0.061333529358051544,0.006968082904102601,0.2712010356138952,0.018861810418214008,0.06966287091250285,4,1
555,0.14,leaky_ReLU,0.015877287168043725,0.21035855536696868,0.008989260918767141,0.1509798907000555,0.018419479734864092,0.25270306210636373,0.010397995030741673,0.1722705033487456,5,1
556,0.14,leaky_ReLU,0.011328253572405857,0.06710173716758731,0.014679276083406485,0.08064140170449252,0.015510402045440288,0.07801202368329437,0.01895475741562206,0.09080444154060069,6,1
557,0.14,leaky_ReLU,0.02006174118539424,0.34833216507226467,0.024096872234154073,0.04052244743320026,0.02566769548481619,0.3746999602770743,0.02911635477137,0.0472000584914962,7,1
558,0.14,leaky_ReLU,0.018550817473040895,0.44975211123197256,0.021481431317054357,0.0682676757977866,0.026556383184147412,0.4785307143029398,0.027550893514913445,0.08829784991042874,8,1
559,0.14,leaky_ReLU,0.02434075008884221,0.03842489533336932,0.01574346465665705,0.06994535937352526,0.03382386996198204,0.0433938583881353,0.023289367529654978,0.07682782175188727,9,1
560,0.14,leaky_ReLU,0.012725794382401106,0.05388675453351442,0.01213920832620906,0.08505556320060405,0.014855231329342687,0.06527684771003643,0.015213221981988795,0.103857819716065,0,2
561,0.14,leaky_ReLU,0.012769907550890063,0.04682955176776729,0.023771701090443742,0.3136453857736682,0.01743107666550604,0.06808399546407672,0.029759296481588104,0.32984472588536834,1,2
562,0.14,leaky_ReLU,0.012671460304727431,0.20626342142661006,0.013578417959302662,0.06488996436487933,0.015547525351801707,0.2356652881610411,0.017397129422497007,0.0767982190135815,2,2
563,0.14,leaky_ReLU,0.011511404762865367,0.04552932517519322,0.005434167571803337,0.3814607850338566,0.014086699372294963,0.05513944006625414,0.007876846891807834,0.4846594995374545,3,2
564,0.14,leaky_ReLU,0.011924005458295011,0.09257714854779747,0.01736888437897616,0.046684589494107136,0.02196885976563468,0.11759812904020424,0.020903397920947326,0.055519338589053065,4,2
565,0.14,leaky_ReLU,0.012473260022238959,0.09038043577589064,0.008570202728192769,0.1493542456542188,0.01535629038192936,0.10454325190649764,0.010050167612489468,0.17084756253213038,5,2
566,0.14,leaky_ReLU,0.01203857463851367,0.1362329693935826,0.011743233640018535,0.09372745756075727,0.018613320195802908,0.14842411148435225,0.013090066578563526,0.10277761808096954,6,2
567,0.14,leaky_ReLU,0.015694067381009466,0.031200314101038632,0.023609346836330366,0.03644878375729752,0.022298609653484038,0.03898346110860853,0.03082672003138905,0.04602247096121809,7,2
